MARQUETTE,MARQUETTE_MI,553,"Marquette, MI",46.870498,-87.876536,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-89.158656,47.823215,0 -89.235553,47.853774,0 -89.178323,47.935408,0 -88.422601,48.190975,0 -88.607548,48.041892,0 -89.158656,47.823215,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-85.865309,45.968162,0 -85.913487,45.919457,0 -86.278007,45.942057,0 -86.355507,45.791663,0 -86.580936,45.71192,0 -86.610927,45.600466,0 -86.717768,45.679034,0 -86.631018,45.78202,0 -86.55836,45.77187,0 -86.54022,45.889526,0 -86.78208,45.860196,0 -86.838746,45.722307,0 -86.966914,45.667731,0 -86.974093,45.915507,0 -87.059363,45.708654,0 -87.327472,45.550508,0 -87.367734,45.985269,0 -87.61704,45.985888,0 -87.617582,45.898674,0 -87.697025,45.898589,0 -87.697554,45.722986,0 -87.993354,45.795614,0 -88.059246,45.713063,0 -88.675981,45.722835,0 -88.68332,46.014011,0 -88.990808,46.097298,0 -88.990569,46.333231,0 -89.365408,46.332963,0 -89.365347,46.505645,0 -89.741461,46.505248,0 -89.740261,46.592148,0 -89.864481,46.592765,0 -89.888663,46.765829,0 -88.972434,47.002096,0 -88.218193,47.449561,0 -87.801184,47.473302,0 -87.712859,47.401195,0 -87.957058,47.387261,0 -87.945007,47.334872,0 -88.349952,47.076377,0 -88.495788,46.754934,0 -88.144556,46.966688,0 -88.288555,46.821084,0 -88.08187,46.920458,0 -87.816773,46.891166,0 -87.590117,46.782655,0 -87.360971,46.504335,0 -87.005544,46.533728,0 -86.87622,46.437624,0 -86.750158,46.47911,0 -86.639205,46.410876,0 -86.161681,46.669476,0 -85.864408,46.69019,0 -85.865309,45.968162,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-86.671387,46.450901,0 -86.709855,46.544966,0 -86.652866,46.560556,0 -86.607689,46.473182,0 -86.671387,46.450901,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",65
ALPENA,ALPENA_MI,583,"Alpena, MI",44.858041,-83.57486,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.886713,44.508911,0 -83.88139,45.202071,0 -83.380515,45.203655,0 -83.26,45.024831,0 -83.385575,45.076553,0 -83.463695,45.003538,0 -83.31285,44.882886,0 -83.269258,44.714037,0 -83.318714,44.511734,0 -83.886713,44.508911,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",10
NASHVILLE,NASHVILLE_TN,659,"Nashville, TN",36.073653,-86.631128,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.530417,36.150636,0 -88.516428,36.501431,0 -88.053206,36.497129,0 -88.157336,36.86718,0 -87.764948,36.974663,0 -87.680671,37.149487,0 -87.52136,37.105259,0 -87.333551,37.156922,0 -87.250381,37.040425,0 -86.845104,37.056449,0 -86.674466,36.999667,0 -86.583249,36.830259,0 -86.405745,36.77619,0 -86.200948,36.935408,0 -86.066625,36.900485,0 -86.071791,36.807978,0 -85.976827,36.722635,0 -85.772206,36.836311,0 -85.613225,36.832794,0 -85.471288,36.733365,0 -85.436663,36.61843,0 -85.296074,36.625824,0 -85.233903,36.886384,0 -85.064252,36.858886,0 -84.999449,36.625119,0 -84.785342,36.603373,0 -84.731839,36.524674,0 -85.051177,36.552259,0 -85.120446,36.407164,0 -85.100214,36.138562,0 -85.246362,36.100699,0 -85.265271,35.721367,0 -85.423833,35.567411,0 -85.885276,35.516956,0 -85.865286,34.988258,0 -86.318761,34.991169,0 -86.392192,35.235381,0 -86.583112,35.371017,0 -86.828302,35.263677,0 -86.83637,34.991765,0 -87.606126,35.003462,0 -87.575206,35.406309,0 -87.745485,35.491785,0 -88.1983,35.380869,0 -88.247986,35.423521,0 -88.182322,35.750491,0 -88.211697,36.145975,0 -88.530417,36.150636,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",48
SAN_ANTONIO,SAN_ANTONIO_TX,641,"San Antonio, TX",29.265518,-99.16074,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-97.160704,28.553448,0 -97.374997,28.387639,0 -97.445537,28.402682,0 -97.69616,28.541581,0 -97.772076,28.668379,0 -98.005252,28.69024,0 -98.098316,28.786949,0 -98.335031,28.612659,0 -98.334324,28.0578,0 -99.388947,28.030416,0 -99.394177,28.204627,0 -100.21219,28.196838,0 -100.797671,29.246944,0 -101.060151,29.458661,0 -101.254895,29.520342,0 -101.250383,29.624172,0 -101.305533,29.577925,0 -101.40232,29.77119,0 -101.760924,29.782057,0 -101.7584,30.288044,0 -99.301985,30.286672,0 -99.303996,30.499832,0 -98.591671,30.499875,0 -98.587897,30.138955,0 -98.414019,29.937558,0 -98.297578,30.038016,0 -98.030635,29.848683,0 -97.999209,29.75245,0 -97.864245,29.856319,0 -97.618075,29.633439,0 -97.317667,29.783835,0 -97.14343,29.627935,0 -96.865019,29.632707,0 -96.560555,29.335439,0 -97.305521,28.86496,0 -97.160834,28.782968,0 -97.160704,28.553448,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-96.578285,29.354293,0 -96.5781,29.355128,0 -96.577127,29.355629,0 -96.578285,29.354293,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",41
TULSA,TULSA_OK,671,"Tulsa, OK",35.990043,-95.768632,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-95.059617,34.680737,0 -95.514515,34.681143,0 -95.514316,34.594154,0 -95.748529,34.593419,0 -95.882171,34.593522,0 -95.882103,34.680475,0 -96.092169,34.680587,0 -96.088843,35.049864,0 -95.983711,35.151558,0 -95.981377,35.289899,0 -96.441391,35.290096,0 -96.441292,35.467673,0 -96.623706,35.400956,0 -96.621442,36.15993,0 -96.819076,36.158918,0 -96.818969,36.246514,0 -97.032092,36.333367,0 -97.032198,36.507024,0 -96.888304,36.575591,0 -97.057415,36.593647,0 -97.064475,36.681174,0 -96.752573,36.782009,0 -96.749838,36.998989,0 -96.525496,36.998711,0 -96.524874,37.30273,0 -95.9644,37.299233,0 -95.964666,37.386622,0 -95.521207,37.383983,0 -95.522415,36.999281,0 -95.00762,36.999515,0 -94.999568,36.670684,0 -94.618078,36.667864,0 -94.472648,35.638557,0 -95.127465,35.638894,0 -95.085635,35.461396,0 -94.81363,35.323345,0 -94.814285,35.202331,0 -94.927941,35.202564,0 -94.927832,34.942214,0 -95.059513,34.85502,0 -95.059617,34.680737,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",41
WHEELING-STEUBENVILLE,WHEELING-STEUBENVILLE_OH,554,"Wheeling-Steubenville, OH",39.96655,-81.059158,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-81.697443,39.755572,0 -81.667592,40.222468,0 -81.338057,40.214253,0 -81.269951,40.433486,0 -80.941501,40.424693,0 -80.861995,40.599405,0 -80.518991,40.638802,0 -80.519343,39.721404,0 -80.407409,39.717753,0 -80.389704,39.644198,0 -80.492869,39.575652,0 -80.519863,39.43433,0 -80.713324,39.43025,0 -80.888744,39.294298,0 -80.904439,39.378122,0 -81.006732,39.344678,0 -81.028464,39.466609,0 -81.121534,39.457775,0 -81.036791,39.572119,0 -81.451936,39.645449,0 -81.473472,39.583318,0 -81.588186,39.586973,0 -81.639738,39.753417,0 -81.697443,39.755572,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",24
WICHITA_FALLS_AND_LAWTON,WICHITA_FALLS_AND_LAWTON_OK,627,"Wichita Falls and Lawton, OK",33.905929,-99.027755,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-100.517449,33.397867,0 -100.518691,33.835651,0 -100.04848,33.835974,0 -99.997502,34.560574,0 -99.666566,34.507131,0 -99.666901,34.724639,0 -99.423196,34.725032,0 -99.405789,34.813033,0 -99.181912,34.859557,0 -99.158375,34.709662,0 -99.037289,34.690194,0 -99.103154,34.637989,0 -98.8262,34.594222,0 -98.826296,34.855412,0 -98.089559,34.85493,0 -98.089076,34.681106,0 -97.562758,34.681147,0 -97.560859,33.899646,0 -97.671278,33.991553,0 -97.83351,33.858106,0 -97.977859,33.889929,0 -97.978919,33.46713,0 -98.42141,33.466799,0 -98.427211,32.9523,0 -99.471259,32.957025,0 -99.472444,33.399025,0 -100.517449,33.397867,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",27
SPRINGFIELD,SPRINGFIELD_MO,619,"Springfield, MO",37.130047,-92.55034,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-91.126529,36.497712,0 -91.450003,36.49765,0 -91.454438,36.335466,0 -91.565841,36.337417,0 -91.566037,36.249904,0 -92.156986,36.261248,0 -92.197649,36.059287,0 -92.304952,36.061081,0 -92.307221,35.974022,0 -92.414324,35.975866,0 -92.411502,36.062757,0 -92.944667,36.115124,0 -92.951316,35.724663,0 -93.519575,35.734423,0 -93.44562,36.080749,0 -93.585477,36.1557,0 -93.657648,36.303082,0 -93.869066,36.307451,0 -93.866758,36.498736,0 -94.077089,36.498731,0 -94.049899,38.214003,0 -93.523476,38.207381,0 -93.512734,38.512519,0 -93.179311,38.534014,0 -93.067293,38.530097,0 -93.077837,38.260618,0 -93.01499,38.189776,0 -92.640312,38.213033,0 -92.51598,38.022336,0 -91.632431,38.050952,0 -91.630554,38.15352,0 -91.525025,38.152434,0 -91.528798,37.788989,0 -91.308426,37.787186,0 -91.310655,37.700048,0 -91.153345,37.69734,0 -91.155074,37.588092,0 -91.312458,37.592824,0 -91.314237,37.505133,0 -91.210985,37.501911,0 -91.159323,37.254936,0 -91.016902,37.143385,0 -91.017766,37.095678,0 -91.21715,37.086198,0 -91.224825,36.82568,0 -91.115926,36.823673,0 -91.126529,36.497712,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",47
ABILENE-SWEETWATER,ABILENE-SWEETWATER_TX,662,"Abilene-Sweetwater, TX",32.404348,-99.829363,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.668441,31.700515,0 -99.009349,31.47209,0 -99.238664,31.48295,0 -99.314434,31.409671,0 -99.626887,31.467865,0 -99.706587,31.577106,0 -100.234611,31.581419,0 -100.235137,32.082373,0 -101.183997,32.087209,0 -101.173378,32.963597,0 -100.519208,32.962927,0 -100.517449,33.397867,0 -99.472444,33.399025,0 -99.471259,32.957025,0 -98.575617,32.954349,0 -98.576257,32.515164,0 -98.475177,32.51304,0 -98.474728,32.299083,0 -98.924401,32.078019,0 -98.668441,31.700515,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",20
EVANSVILLE,EVANSVILLE_IN,649,"Evansville, IN",37.823926,-87.566239,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.800048,37.279526,0 -87.851731,37.318381,0 -87.801037,37.381861,0 -88.140161,37.587115,0 -88.15744,37.665732,0 -88.02803,37.799225,0 -88.091544,37.823221,0 -88.028217,37.838586,0 -88.136054,37.916024,0 -88.374519,37.908434,0 -88.370514,38.255547,0 -88.702387,38.256654,0 -88.698457,38.606224,0 -87.651529,38.568166,0 -87.743691,38.414388,0 -87.425464,38.540685,0 -86.68236,38.526253,0 -86.679511,38.263087,0 -86.460425,38.206826,0 -86.430092,38.078638,0 -86.677978,37.792838,0 -86.576603,37.551946,0 -86.668882,37.5497,0 -86.612042,37.395315,0 -86.816523,37.328147,0 -86.938439,37.137486,0 -86.894168,37.088793,0 -87.117198,37.044944,0 -87.250381,37.040425,0 -87.333551,37.156922,0 -87.52136,37.105259,0 -87.680319,37.149363,0 -87.800048,37.279526,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",33
FT_SMITH,FT._SMITH_AR,670,"Ft. Smith, AR",35.503013,-94.205372,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-93.519204,35.763521,0 -93.695981,35.76865,0 -93.710077,35.375242,0 -93.435463,35.427872,0 -93.420576,35.3281,0 -93.278289,35.317401,0 -93.279962,35.212514,0 -93.706692,35.134944,0 -93.710297,34.745296,0 -93.878151,34.665271,0 -94.454565,34.728962,0 -94.461149,34.507457,0 -94.937604,34.506887,0 -94.937752,34.680877,0 -95.059617,34.680737,0 -95.059513,34.85502,0 -94.927832,34.942214,0 -94.927941,35.202564,0 -94.814285,35.202331,0 -94.81363,35.323345,0 -95.085635,35.461396,0 -95.127465,35.638894,0 -94.472648,35.638557,0 -94.617919,36.499414,0 -93.866758,36.498736,0 -93.869066,36.307451,0 -93.657648,36.303082,0 -93.585477,36.1557,0 -93.44562,36.080749,0 -93.519204,35.763521,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",30
BEAUMONT-PORT_ARTHUR,BEAUMONT-PORT_ARTHUR_TX,692,"Beaumont-Port Arthur, TX",30.3735,-94.120428,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-93.837971,29.690619,0 -94.354229,29.5604,0 -94.357976,29.887463,0 -94.442204,29.887054,0 -94.445116,30.11301,0 -94.596339,30.112101,0 -94.732724,30.490055,0 -94.537926,30.491051,0 -94.657992,31.012007,0 -93.533307,31.184463,0 -93.554057,30.824941,0 -93.740254,30.53957,0 -93.700181,30.056995,0 -93.927993,29.80964,0 -93.837971,29.690619,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",15
FORT_WAYNE,FORT._WAYNE_IN,509,"Fort. Wayne, IN",41.033462,-85.14325,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-84.340528,40.859103,0 -84.396779,40.684928,0 -84.802119,40.728163,0 -84.803918,40.310115,0 -85.218759,40.306706,0 -85.20121,40.567091,0 -85.447013,40.566701,0 -85.448825,40.653607,0 -85.939712,40.651155,0 -85.945651,41.042862,0 -85.684179,41.046712,0 -85.654828,41.523376,0 -85.193927,41.526725,0 -85.196637,41.759735,0 -84.805883,41.760217,0 -84.803493,41.252531,0 -84.341695,41.209195,0 -84.341853,40.990734,0 -84.399421,40.990385,0 -84.340528,40.859103,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",20
PORTLAND,PORTLAND_OR,820,"Portland, OR",44.190055,-120.449793,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-124.079265,44.424348,0 -124.086509,44.496074,0 -124.070308,44.612879,0 -124.004664,44.62058,0 -124.067713,44.617929,0 -124.074066,44.797263,0 -123.932488,45.171957,0 -124.008077,45.339397,0 -123.931499,45.403736,0 -123.978784,45.486076,0 -123.947557,45.564879,0 -123.935783,45.500845,0 -123.868396,45.501468,0 -123.895253,45.56218,0 -123.956353,45.569909,0 -123.8995,45.696461,0 -123.938581,45.660689,0 -123.98248,45.761678,0 -123.993703,45.946431,0 -123.930003,46.048441,0 -124.024305,46.229257,0 -123.819975,46.150725,0 -123.865789,46.188887,0 -123.501244,46.235052,0 -123.398448,46.148847,0 -123.379303,46.15133,0 -123.474844,46.267832,0 -123.727914,46.289546,0 -123.72606,46.385627,0 -121.523642,46.388233,0 -121.523938,46.044049,0 -119.866265,46.040663,0 -119.868135,45.835962,0 -119.999503,45.812481,0 -120.006741,45.257454,0 -119.760125,45.16758,0 -119.791055,44.994636,0 -119.671988,44.994425,0 -119.657578,43.959051,0 -118.816649,43.959976,0 -118.816251,44.047676,0 -118.227436,44.039981,0 -118.19719,41.996995,0 -119.360178,41.994385,0 -119.365286,42.74904,0 -119.943889,42.746321,0 -119.898172,43.698324,0 -120.258022,43.698762,0 -120.257894,43.785259,0 -120.378509,43.785033,0 -120.378901,43.871956,0 -120.747946,43.871265,0 -120.748299,43.957523,0 -120.986528,43.960943,0 -120.987332,44.133844,0 -121.102637,44.138043,0 -121.107344,44.390543,0 -121.842668,44.392441,0 -121.79936,44.258139,0 -122.380406,44.209317,0 -122.864996,44.287948,0 -122.905595,44.200248,0 -123.165394,44.200022,0 -123.260625,44.555806,0 -123.073636,44.65038,0 -123.149059,44.720277,0 -123.602566,44.721191,0 -123.597222,44.432886,0 -123.720421,44.433054,0 -123.715213,44.360571,0 -123.816932,44.344805,0 -123.77542,44.283562,0 -124.115875,44.276278,0 -124.083956,44.416938,0 -124.00943,44.417019,0 -124.079265,44.424348,0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-123.655613,46.172005,0 -123.632045,46.181642,0 -123.668577,46.176123,0 -123.664037,46.172647,0 -123.655613,46.172005,0</coordinates></LinearRing></innerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-117.972922,45.860586,0 -117.747314,45.861012,0 -117.787656,45.689571,0 -117.727271,45.514706,0 -117.476988,45.165315,0 -117.267163,45.165859,0 -117.266573,45.080806,0 -116.783902,45.079022,0 -116.857039,44.88077,0 -117.062274,44.727144,0 -117.224105,44.483735,0 -117.22007,44.301383,0 -117.486154,44.301421,0 -117.485899,44.387696,0 -117.590991,44.444455,0 -117.971597,44.443328,0 -118.19324,44.256084,0 -118.49725,44.255084,0 -118.306151,44.588979,0 -118.519259,44.706375,0 -118.285253,44.750773,0 -118.318854,44.836067,0 -118.228052,44.865365,0 -118.223552,44.936759,0 -118.519063,44.995956,0 -118.546678,45.196952,0 -118.655778,45.196855,0 -118.697684,45.345153,0 -118.428269,45.355151,0 -118.405169,45.442652,0 -118.117055,45.470756,0 -118.117154,45.688498,0 -117.972922,45.860586,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",114
OMAHA,OMAHA_NE,652,"Omaha, NE",41.105629,-96.150959,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-96.463641,40.000968,0 -96.463875,41.045097,0 -97.368179,41.046871,0 -97.368165,41.394976,0 -97.598476,41.33299,0 -97.598462,41.395068,0 -97.703756,41.39496,0 -97.703628,41.526796,0 -97.829847,41.526175,0 -97.830761,41.742153,0 -97.019912,41.742979,0 -97.019375,42.09046,0 -96.555504,42.08995,0 -96.554862,42.016024,0 -96.272878,42.047239,0 -96.1312,41.973611,0 -96.139103,41.866157,0 -95.672738,41.863194,0 -95.671083,42.21126,0 -95.091037,42.210206,0 -95.092691,41.601975,0 -95.040832,41.602047,0 -95.040864,41.50469,0 -94.700441,41.50413,0 -94.700588,41.158085,0 -94.470611,41.157532,0 -94.470963,40.89941,0 -94.928652,40.900678,0 -94.914896,40.575069,0 -95.202426,40.578453,0 -95.180585,40.261797,0 -95.554956,40.264761,0 -95.393578,40.119844,0 -95.415105,40.040342,0 -95.30829,39.999999,0 -96.463641,40.000968,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",36
SOUTH_BEND-ELKHART,SOUTH_BEND-ELKHART_IN,588,"South Bend-Elkhart, IN",41.57638,-86.062447,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.930701,40.912501,0 -86.93004,41.236897,0 -86.642764,41.432793,0 -86.524711,41.432887,0 -86.486398,41.570621,0 -86.523928,41.75954,0 -86.824829,41.76024,0 -86.617588,41.896046,0 -86.364807,42.243,0 -86.223602,42.24341,0 -86.222979,42.071545,0 -85.762863,42.069388,0 -85.791363,41.759051,0 -85.196637,41.759735,0 -85.193927,41.526725,0 -85.654828,41.523376,0 -85.684179,41.046712,0 -86.168309,40.99629,0 -86.169071,40.909644,0 -86.930701,40.912501,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",20
